,gm_voc_v,gm_no2_v,gm_eth_v,gm_co_v,ens_tvoc,ens_co2,bme_temp,bme_pressure,bme_altitude,bme_humidity,target
9,0.09948979591836735,0.05128205128205127,0.08483290488431876,0.635135135135135,0.0008972808489057075,0.0,0.03030303030303487,0.283665105386456,0.7187499999999988,0.9702380952380969,0
10,0.10714285714285715,0.05128205128205127,0.08740359897172235,0.6702702702702703,0.0008972808489057075,0.0,0.03030303030303487,0.3111826697893317,0.6909722222222165,1.0,0
11,0.11224489795918369,0.05128205128205127,0.08997429305912595,0.7081081081081081,0.0008972808489057075,0.0,0.03030303030303487,0.2813231850116979,0.7187499999999988,0.9107142857142866,0
12,0.11989795918367344,0.053846153846153835,0.09511568123393316,0.7405405405405405,0.0008972808489057075,0.0,0.03030303030303487,0.2385831381735333,0.7638888888888862,0.9226190476190482,0
13,0.12499999999999997,0.053846153846153835,0.09768637532133675,0.7702702702702702,0.0008972808489057075,0.0,0.03030303030303487,0.28864168618265734,0.7118055555555508,0.9404761904761917,0
14,0.12755102040816324,0.056410256410256404,0.10282776349614396,0.7891891891891891,0.0008972808489057075,0.0,0.03030303030303487,0.18208430913350493,0.8194444444444406,0.9464285714285715,0
15,0.13265306122448978,0.056410256410256404,0.10539845758354756,0.8027027027027026,0.0008972808489057075,0.0,0.0,0.18442622950826307,0.8159722222222215,0.9345238095238099,0
16,0.13520408163265304,0.056410256410256404,0.11053984575835477,0.8135135135135134,0.0008972808489057075,0.0,0.0,0.2069672131149374,0.7951388888888874,0.9404761904761917,0
17,0.1377551020408163,0.05897435897435897,0.11568123393316197,0.8189189189189187,0.0008972808489057075,0.0,0.0,0.15925058548014556,0.8402777777777748,0.9523809523809534,0
18,0.1377551020408163,0.056410256410256404,0.11825192802056557,0.8189189189189187,0.0008972808489057075,0.0,0.0,0.18706088992970624,0.8159722222222215,0.9404761904761917,0
19,0.1377551020408163,0.05897435897435897,0.12339331619537278,0.8162162162162161,0.002769866968361097,0.00853315129277242,0.0,0.21457845433258188,0.7881944444444394,0.9107142857142866,0
20,0.1377551020408163,0.05897435897435897,0.12596401028277632,0.8108108108108107,0.002769866968361097,0.00853315129277242,0.0,0.16715456674490103,0.8333333333333267,0.9464285714285715,0
21,0.1377551020408163,0.05897435897435897,0.12853470437017991,0.8054054054054053,0.002769866968361097,0.00853315129277242,0.0,0.17447306791586045,0.8263888888888886,0.9226190476190482,0
22,0.1377551020408163,0.056410256410256404,0.1311053984575835,0.7999999999999999,0.002769866968361097,0.00853315129277242,0.0,0.13466042154582408,0.8680555555555569,0.9226190476190482,0
23,0.1377551020408163,0.05897435897435897,0.1336760925449871,0.7891891891891891,0.002769866968361097,0.00853315129277242,0.0,0.19203747072590752,0.8090277777777736,0.9047619047619047,0
24,0.13520408163265304,0.056410256410256404,0.13624678663239073,0.781081081081081,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.20725995316162243,0.7951388888888874,0.8690476190476197,0
25,0.13520408163265304,0.056410256410256404,0.13624678663239073,0.7729729729729727,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.16861826697875212,0.8333333333333267,0.9583333333333331,0
26,0.13520408163265304,0.056410256410256404,0.13881748071979433,0.7594594594594594,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.2622950819673737,0.7395833333333329,0.9404761904761917,0
27,0.13265306122448978,0.056410256410256404,0.13881748071979433,0.7513513513513511,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.19145199063253748,0.8090277777777736,0.9940476190476202,0
28,0.13265306122448978,0.056410256410256404,0.13881748071979433,0.7405405405405405,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.17388758782206443,0.8263888888888886,0.9226190476190482,0
29,0.13265306122448978,0.053846153846153835,0.13881748071979433,0.7297297297297297,0.002769866968361097,0.00853315129277242,0.03030303030303487,0.17886416861826573,0.8229166666666695,0.8571428571428581,0
30,0.1301020408163265,0.053846153846153835,0.13881748071979433,0.7216216216216216,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.21135831381734269,0.7881944444444394,0.8333333333333347,0
31,0.1301020408163265,0.053846153846153835,0.13881748071979433,0.7108108108108108,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.23389929742401702,0.7673611111111052,0.8571428571428581,0
32,0.1301020408163265,0.053846153846153835,0.13881748071979433,0.7,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.19145199063253748,0.8090277777777736,0.9523809523809534,0
33,0.12755102040816324,0.05128205128205127,0.13881748071979433,0.6864864864864865,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.18911007025777934,0.8125000000000024,0.892857142857143,0
34,0.12755102040816324,0.053846153846153835,0.13881748071979433,0.6756756756756757,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.23624121779877516,0.7638888888888862,0.9523809523809534,0
35,0.12499999999999997,0.05128205128205127,0.13881748071979433,0.6648648648648648,0.003042952444115008,0.009642460960832835,0.03030303030303487,0.266978922716464,0.7951388888888874,0.9166666666666663,0
36,0.12499999999999997,0.05128205128205127,0.13881748071979433,0.6567567567567566,0.003042952444115008,0.009642460960832835,0.0,0.14959016393442798,0.8506944444444419,0.898809523809525,0
37,0.12499999999999997,0.05128205128205127,0.13881748071979433,0.6432432432432432,0.003042952444115008,0.009642460960832835,0.0,0.16949648711965917,0.8333333333333267,0.9047619047619047,0
38,0.1224489795918367,0.05128205128205127,0.13881748071979433,0.635135135135135,0.003042952444115008,0.009642460960832835,0.0,0.19467213114777668,0.8055555555555545,0.9166666666666663,0
39,0.1224489795918367,0.05128205128205127,0.13881748071979433,0.6243243243243242,0.003042952444115008,0.009642460960832835,0.0,0.12441451990631046,0.878472222222224,0.9166666666666663,0
40,0.1224489795918367,0.05128205128205127,0.13624678663239073,0.6135135135135134,0.0013654273787695548,0.002389282361976278,0.0,0.16715456674490103,0.8333333333333267,0.9047619047619047,0
41,0.1224489795918367,0.048717948717948704,0.13624678663239073,0.6027027027027028,0.0013654273787695548,0.002389282361976278,0.0,0.20199063231873612,0.7986111111111065,0.9166666666666663,0
42,0.11989795918367344,0.048717948717948704,0.13624678663239073,0.5945945945945946,0.0013654273787695548,0.002389282361976278,0.0,0.19203747072590752,0.8090277777777736,0.9047619047619047,0
43,0.11989795918367344,0.048717948717948704,0.13624678663239073,0.5837837837837838,0.0013654273787695548,0.002389282361976278,0.0,0.17710772833730362,0.8229166666666695,0.9107142857142866,0
44,0.11989795918367344,0.048717948717948704,0.13624678663239073,0.5756756756756756,0.0013654273787695548,0.002389282361976278,0.0,0.1396370023420254,0.8611111111111089,0.9166666666666663,0
45,0.11989795918367344,0.048717948717948704,0.1336760925449871,0.5648648648648648,0.0013654273787695548,0.002389282361976278,0.03030303030303487,0.1935011709601846,0.8090277777777736,0.9047619047619047,0
46,0.11734693877551017,0.048717948717948704,0.1336760925449871,0.5567567567567566,0.0013654273787695548,0.002389282361976278,0.03030303030303487,0.31381733021077485,0.6874999999999976,0.9345238095238099,0
47,0.11734693877551017,0.046153846153846136,0.1336760925449871,0.5486486486486487,0.0013654273787695548,0.002389282361976278,0.03030303030303487,0.2538056206088222,0.746527777777771,0.892857142857143,0
48,0.11734693877551017,0.048717948717948704,0.1336760925449871,0.5432432432432431,0.0013654273787695548,0.002389282361976278,0.03030303030303487,0.21370023419210082,0.7881944444444394,0.9107142857142866,0
49,0.11734693877551017,0.048717948717948704,0.1311053984575835,0.5378378378378378,0.0013654273787695548,0.002389282361976278,0.03030303030303487,0.20872365339589952,0.7916666666666683,0.898809523809525,0
50,0.11479591836734696,0.048717948717948704,0.1311053984575835,0.5324324324324324,0.0001950610541099364,0.0,0.06060606060605898,0.20638173302114138,0.7951388888888874,0.9642857142857151,0
51,0.11734693877551017,0.048717948717948704,0.1311053984575835,0.5297297297297298,0.0001950610541099364,0.0,0.03030303030303487,0.23624121779877516,0.7638888888888862,0.8273809523809529,0
52,0.11734693877551017,0.048717948717948704,0.1311053984575835,0.527027027027027,0.0001950610541099364,0.0,0.03030303030303487,0.18120608899302387,0.8194444444444406,0.8214285714285731,0
53,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.527027027027027,0.0001950610541099364,0.0,0.03030303030303487,0.24619437939117778,0.7534722222222191,0.892857142857143,0
54,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.527027027027027,0.0001950610541099364,0.0,0.03030303030303487,0.23126463700257388,0.7708333333333341,0.9702380952380969,0
55,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.527027027027027,0.0001950610541099364,0.0,0.03030303030303487,0.21867681498830213,0.7812500000000012,0.892857142857143,0
56,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5324324324324324,0.0001950610541099364,0.0,0.03030303030303487,0.24882903981262092,0.7534722222222191,0.9166666666666663,0
57,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5324324324324324,0.0001950610541099364,0.0,0.03030303030303487,0.3187939110069761,0.7708333333333341,0.9345238095238099,0
58,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5378378378378378,0.0001950610541099364,0.0,0.03030303030303487,0.22394613583161443,0.7777777777777724,0.9047619047619047,0
59,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5405405405405405,0.0001950610541099364,0.0,0.03030303030303487,0.1964285714287388,0.8055555555555545,0.892857142857143,0
60,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5432432432432431,0.0001950610541099364,0.0,0.0,0.12441451990631046,0.878472222222224,0.9345238095238099,0
61,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5432432432432431,0.0,0.0,0.0,0.10216627634674713,0.8993055555555581,0.9404761904761917,0
62,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0,0.0,0.03030303030303487,0.2268735362997426,0.7743055555555532,0.9226190476190482,0
63,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0,0.0,0.0,0.23214285714305494,0.7708333333333341,0.9226190476190482,0
64,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0,0.0,0.0,0.22423887587829947,0.7777777777777724,0.9226190476190482,0
65,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0,0.0,0.0,0.2895199063231384,0.7118055555555508,0.9226190476190482,0
66,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0,0.0,0.03030303030303487,0.22189695550354133,0.7812500000000012,0.9166666666666663,0
67,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0,0.0,0.03030303030303487,0.20872365339589952,0.7916666666666683,0.9404761904761917,0
68,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0,0.0,0.03030303030303487,0.21370023419210082,0.7881944444444394,0.9404761904761917,0
69,0.11734693877551017,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0,0.0,0.03030303030303487,0.22892271662781574,0.7708333333333341,0.8869047619047632,0
70,0.11734693877551017,0.046153846153846136,0.12853470437017991,0.5432432432432431,0.0,0.0,0.03030303030303487,0.2713700234192953,0.7291666666666659,0.9702380952380969,0
71,0.11989795918367344,0.046153846153846136,0.1311053984575835,0.5432432432432431,0.0007412320056177584,0.0,0.03030303030303487,0.24882903981262092,0.7534722222222191,0.8095238095238093,0
72,0.11989795918367344,0.046153846153846136,0.1311053984575835,0.5405405405405405,0.0007412320056177584,0.0,0.03030303030303487,0.2939110070259696,0.7083333333333317,0.9107142857142866,0
73,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5405405405405405,0.0007412320056177584,0.0,0.06060606060605898,0.27634660421549656,0.7256944444444468,0.9523809523809534,0
74,0.11989795918367344,0.046153846153846136,0.1311053984575835,0.5405405405405405,0.0007412320056177584,0.0,0.03030303030303487,0.24385245901641964,0.7569444444444381,0.785714285714286,0
75,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5405405405405405,0.0007412320056177584,0.0,0.03030303030303487,0.20638173302114138,0.7951388888888874,0.9583333333333331,0
76,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5405405405405405,0.0007412320056177584,0.0,0.06060606060605898,0.20638173302114138,0.7951388888888874,0.892857142857143,0
77,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5378378378378378,0.0007412320056177584,0.0,0.03030303030303487,0.21867681498830213,0.7812500000000012,0.9880952380952384,0
78,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5378378378378378,0.0007412320056177584,0.0,0.06060606060605898,0.2415105386416615,0.7604166666666671,0.9107142857142866,0
79,0.11989795918367344,0.046153846153846136,0.12853470437017991,0.5405405405405405,0.0007412320056177584,0.0,0.06060606060605898,0.27634660421549656,0.7812500000000012,0.898809523809525,0
80,0.1224489795918367,0.046153846153846136,0.1311053984575835,0.5405405405405405,0.0007412320056177584,0.0,0.03030303030303487,0.19877049180349693,0.8020833333333354,0.9345238095238099,0
81,0.1224489795918367,0.046153846153846136,0.12853470437017991,0.5432432432432431,0.0007412320056177584,0.0,0.03030303030303487,0.19877049180349693,0.8020833333333354,0.9464285714285715,0
82,0.1224489795918367,0.046153846153846136,0.1311053984575835,0.5459459459459458,0.0007022197947957711,0.0,0.03030303030303487,0.16715456674490103,0.8333333333333267,0.9345238095238099,0
83,0.1224489795918367,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0007022197947957711,0.0,0.0,0.17944964871206176,0.8229166666666695,0.9404761904761917,0
84,0.1224489795918367,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0007022197947957711,0.0,0.0,0.1598360655739416,0.8402777777777748,0.9166666666666663,0
85,0.1224489795918367,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0007022197947957711,0.0,0.03030303030303487,0.19730679156921985,0.8055555555555545,0.9226190476190482,0
86,0.1224489795918367,0.046153846153846136,0.12853470437017991,0.5459459459459458,0.0007022197947957711,0.0,0.03030303030303487,0.14227166276346853,0.8576388888888898,0.9345238095238099,0
