,g_voc_min,g_voc_max,g_voc_std,g_voc_rms,g_voc_avg,g_eth_min,g_eth_max,g_eth_std,g_eth_rms,g_eth_avg,g_no2_min,g_no2_max,g_no2_std,g_no2_rms,g_no2_avg,g_co_min,g_co_max,g_co_std,g_co_rms,g_co_avg,ens_tvoc_min,ens_tvoc_max,ens_tvoc_std,ens_tvoc_rms,ens_tvoc_avg,ens_co2_min,ens_co2_max,ens_co2_std,ens_co2_rms,ens_co2_avg,temp_min,temp_max,temp_std,temp_rms,temp_avg,pressure_min,pressure_max,pressure_std,pressure_rms,pressure_avg,humidity_min,humidity_max,humidity_std,humidity_rms,humidity_avg,altitude_min,altitude_max,altitude_std,altitude_rms,altitude_avg,target
1613,0.5,0.5076530612244898,0.0027422645402375937,1.5924539292764397,0.5035714285714286,0.4601542416452442,0.467866323907455,0.002980724444031882,1.4689824182183826,0.46452442159383034,0.31025641025641026,0.3384615384615384,0.00908157364727485,0.9968952459975116,0.3151282051282051,0.2036082474226804,0.20618556701030927,0.0008150200155073113,0.6512055825995351,0.20592783505154638,0.009597003862208872,0.011430577770842274,0.000885700343399659,0.03219769722269877,0.01014707603479889,0.029695366498848026,0.033961942145234236,0.0020609518369299764,0.09814756279875245,0.030975339192763886,0.05197132616487438,0.053763440860215166,0.0005667164265535618,0.16945674050182966,0.053584229390681096,0.05120391647517227,0.06124487960836257,0.00301275789355925,0.17479257236649057,0.05520031971226978,0.8485273492286117,0.8821879382889201,0.009833243066954501,2.7348861794929222,0.8647966339410942,0.9387211367673182,0.9487862640615744,0.003031992333704971,2.9878888033442528,0.9448490230905859,1.0
1614,0.5,0.5051020408163265,0.0018038438295574753,1.5932485726216001,0.5038265306122449,0.4601542416452442,0.4652956298200514,0.002184669885858091,1.4673439883900676,0.4640102827763496,0.3487179487179487,0.3615384615384616,0.003860372577995303,1.1303708816339981,0.3574358974358975,0.20618556701030927,0.21134020618556695,0.002104372631257007,0.6601963977973345,0.20876288659793812,0.008075527640151367,0.009597003862208872,0.0007349428381401429,0.027070398520555563,0.008531970506768616,0.025855448417100434,0.029695366498848026,0.0018548566532369806,0.08558606115745779,0.02700742384162471,0.05197132616487438,0.053763440860215166,0.0008656736407521928,0.16833481292328167,0.053225806451612935,0.05012988310522269,0.05847237486263228,0.002836607727139934,0.170979319657596,0.05400139874113944,0.8457223001402527,0.8695652173913043,0.006218034565000641,2.713945877090846,0.8582047685834503,0.9416814683244523,0.9499703966844287,0.0028181084917629842,2.9911633923934433,0.9458851391355829,1.0
1615,0.4923469387755103,0.5,0.0026346825484404113,1.5714782658455668,0.49693877551020416,0.4601542416452442,0.4652956298200514,0.001817755221559253,1.4673394846893095,0.4640102827763496,0.3358974358974359,0.3538461538461538,0.006642515975290748,1.0899517146655775,0.34461538461538466,0.20876288659793815,0.21134020618556695,0.001086693354009725,0.6666943434932314,0.2108247422680412,0.008075527640151367,0.010884406819334452,0.0014504989709979799,0.031171757369773696,0.009760855147661217,0.025855448417100434,0.0327673009642461,0.003569265307538197,0.0954787564135932,0.03000255994538783,0.05197132616487438,0.053763440860215166,0.0009445273775892695,0.16720535751682136,0.052867383512544774,0.04585872714557038,0.06144469977022126,0.005340067521566792,0.17446646263948293,0.05493805574983525,0.844319775596073,0.8723702664796633,0.007244114322031312,2.7201778229830484,0.8601683029453016,0.9384251036116041,0.9541148608644164,0.0053890141783750145,2.9886675968886802,0.9450858496151566,1.0
1616,0.48724489795918374,0.4923469387755103,0.002100185210072861,1.5464634150627188,0.4890306122448981,0.455012853470437,0.4601542416452442,0.0018968246462021047,1.4462045006347615,0.45732647814910027,0.32307692307692304,0.3333333333333333,0.003666258220432007,1.0346908433703141,0.3271794871794871,0.2036082474226804,0.20876288659793815,0.001901713369517069,0.6512259831378253,0.20592783505154638,0.010884406819334452,0.014980688955643116,0.0021153109993720526,0.04266623368366914,0.013342176101119648,0.0327673009642461,0.03669255055892141,0.0020269901746513175,0.11123328480738108,0.03512245072105128,0.053763440860215166,0.053763440860215166,7.314236392868128e-18,0.17001492796604226,0.05376344086021516,0.049505445099427905,0.06124487960836257,0.003219355931998482,0.17498344743454025,0.05525027475273264,0.8457223001402527,0.8793828892005611,0.0125306147304355,2.7207942317803506,0.8603085553997196,0.9387211367673182,0.9505624629958551,0.0032464819443421868,2.987609991314408,0.9447602131438719,1.0
1617,0.47959183673469385,0.4846938775510204,0.0020122720350678894,1.5262949316047667,0.4826530612244898,0.44730077120822614,0.45244215938303334,0.00225088698141623,1.4218215951085962,0.44961439588688945,0.32051282051282054,0.32051282051282054,5.851389114294502e-17,1.0135505321052498,0.3205128205128206,0.20103092783505153,0.2036082474226804,0.0010866933540097602,0.6373539898728527,0.20154639175257733,0.014980688955643116,0.01537081106386299,0.00020145819041638647,0.04811709844648519,0.01521476222057504,0.03669255055892141,0.03694854509770458,0.00013219501139030387,0.11651842332909705,0.03684614728219131,0.05197132616487438,0.053763440860215166,0.0008656736407521928,0.1660682206887876,0.052508960573476614,0.04523428913977559,0.05864721750423592,0.004459281393896895,0.16872366868260444,0.053187131581584356,0.844319775596073,0.8583450210378685,0.004338012420631069,2.6952854639628825,0.8523141654978964,0.9413854351687384,0.9547069271758437,0.004426660898169143,2.9941765397878233,0.9468324452338658,1.0
1618,0.47704081632653067,0.47959183673469385,0.0012322599273970223,1.5109601492686864,0.4778061224489796,0.44215938303341895,0.44730077120822614,0.0017974444698717288,1.401492812306476,0.44318766066838045,0.32051282051282054,0.32564102564102565,0.0022451154763356647,1.0208703149119909,0.32282051282051283,0.20103092783505153,0.20103092783505153,2.925694557147251e-17,0.6357156120957052,0.20103092783505155,0.01377131042016151,0.01537081106386299,0.0008430108588336885,0.046147092186259245,0.014571060742012249,0.035839235429644165,0.03694854509770458,0.0005846575302527086,0.11510095093044564,0.03639389026367438,0.053763440860215166,0.053763440860215166,7.314236392868128e-18,0.17001492796604226,0.05376344086021516,0.05120391647517227,0.057198521330824,0.0019030783379053351,0.17263902763462544,0.05456339294635839,0.844319775596073,0.8723702664796633,0.009285658749902382,2.7033808845139324,0.8548387096774194,0.9428656009473059,0.9487862640615744,0.0018919377874413311,2.989846237306529,0.945470692717584,1.0
1619,0.4744897959183673,0.4744897959183673,5.851389114294502e-17,1.5004684816105065,0.47448979591836726,0.4395886889460154,0.44215938303341895,0.001083899797829766,1.3917311391224962,0.44010282776349613,0.32564102564102565,0.3384615384615384,0.0045947624122104624,1.0452642019164442,0.3305128205128205,0.20103092783505153,0.2036082474226804,0.0010866933540097602,0.6373539898728527,0.20154639175257733,0.012796005149611829,0.01377131042016151,0.0005140310114839555,0.042034910400602817,0.013283657784886669,0.03507125181329465,0.035839235429644165,0.0004047629055595647,0.11212590021785744,0.0354552436214694,0.05017921146953424,0.053763440860215166,0.001017287118633618,0.16494271615719877,0.05215053763440852,0.05202817464282575,0.059071835348208354,0.002487295081074661,0.17385010446589824,0.054925566989718635,0.849929873772791,0.8597475455820477,0.002742006226949994,2.698371204012811,0.8532959326788221,0.9410894020130252,0.9478981645944349,0.002496565781299374,2.9888204812324397,0.9451450562462996,1.0
1620,0.4744897959183673,0.47704081632653067,0.0013173412742202544,1.5053138903137484,0.47602040816326535,0.43701799485861176,0.4395886889460154,0.000812924848372342,1.3827873176745047,0.43727506426735213,0.34102564102564104,0.3641025641025641,0.00858538393425483,1.1184455494454315,0.3535897435897436,0.20103092783505153,0.20618556701030927,0.0014630057015400696,0.6446957724095104,0.2038659793814433,0.012756992938789841,0.012796005149611829,2.0145819041639006e-05,0.04041521943642878,0.012780400265283034,0.03507125181329465,0.03507125181329465,7.314236392868128e-18,0.11090503612332145,0.035071251813294645,0.053763440860215166,0.053763440860215166,7.314236392868128e-18,0.17001492796604226,0.05376344086021516,0.049730242781505306,0.05699870116896531,0.0021600701725915544,0.1687592619448726,0.053327005694885445,0.841514726507714,0.8807854137447408,0.014146275359169451,2.7093354779761216,0.8566619915848527,0.9431616341030191,0.9502664298401419,0.002150404622025587,2.9938731983381768,0.946743635287152,1.0
1621,0.4744897959183673,0.47704081632653067,0.0010756046463158116,1.5069255643173523,0.47653061224489796,0.4344473007712082,0.43701799485861176,0.001327500718494386,1.3771004517482732,0.43547557840616963,0.3615384615384616,0.3666666666666667,0.002245115476335669,1.15222393086186,0.3643589743589744,0.20618556701030927,0.21134020618556695,0.0016300400310146229,0.6585543286661076,0.20824742268041235,0.010143174813716693,0.012756992938789841,0.0013497698757897864,0.037255619633130115,0.011711465688760584,0.03106067070569161,0.03507125181329465,0.0020710551784480897,0.10601423150341079,0.03346701937025344,0.05197132616487438,0.053763440860215166,0.0009445273775892695,0.16720535751682136,0.052867383512544774,0.04885602957337807,0.059721250874221844,0.0038472237650058146,0.16987248970373037,0.05359426516136008,0.847124824684432,0.8639551192145863,0.0046020475745019865,2.71391688483097,0.8582047685834503,0.9402013025458849,0.9511545293072823,0.0038969578937033244,2.993046555073149,0.94647720544701,1.0
1622,0.47193877551020413,0.4744897959183673,0.0008067034847368059,1.499663730876344,0.4742346938775509,0.43187660668380456,0.4344473007712082,0.000812924848372342,1.3665288462940866,0.43213367609254494,0.358974358974359,0.37179487179487186,0.004432923924748716,1.1441731293389916,0.36179487179487185,0.20618556701030927,0.20876288659793815,0.0010866933540097602,0.6585442419855739,0.20824742268041235,0.010143174813716693,0.010845394608512464,0.00036262474274949497,0.032981726890311626,0.010424062731635004,0.03106067070569161,0.03259663793839065,0.0007931700683418212,0.10019358665937939,0.03167505759877122,0.053763440860215166,0.05555555555555595,0.0005667164265535618,0.17059011668691462,0.05394265232974924,0.055899690278760676,0.06571585572983724,0.0031857899863641944,0.19394843416443752,0.06125736836846829,0.841514726507714,0.8709677419354841,0.0080215467375511,2.7117709601423456,0.8575035063113606,0.9342806394316163,0.9440497335701594,0.0031638483406119817,2.968512054138261,0.9387211367673178,1.0
1623,0.47704081632653067,0.4846938775510204,0.0031816814513383595,1.516632587839683,0.4795918367346939,0.43187660668380456,0.4344473007712082,0.0012417632173255854,1.3714092788930201,0.4336760925449871,0.37435897435897436,0.4153846153846154,0.01452740048637467,1.2405408037886392,0.392051282051282,0.20618556701030927,0.21134020618556695,0.002033017107594347,0.6618243561336887,0.2092783505154639,0.010845394608512464,0.01736043381578434,0.0031470629222924047,0.04156335015752633,0.012799906370694027,0.03259663793839065,0.03831384930454817,0.002761675461486168,0.10881929415228063,0.0343118013482379,0.05197132616487438,0.053763440860215166,0.0009254440492731238,0.16777103567696705,0.05304659498207885,0.04735737835949239,0.06379258667201547,0.0043309776469732065,0.17838943375776117,0.05626186432212092,0.849929873772791,0.8625525946704067,0.003955903843161519,2.7152382548589524,0.8586255259467042,0.9363528715216103,0.9526346950858497,0.0043113242711074855,2.984532883324994,0.9437833037300175,1.0
